TripId,Clientid,Status,ProviderType,Outcome,Tripdate,RequestTime,PromiseTime,ProviderId,APtime,APtime1,ADtime,Anchor,PickCounty,PickZip,DropCounty,DropZip,TripMiles
4495,51487,S,Broker,Authorized,2022-04-01,13:00,13:00,VBG,00:00,13:07,13:24,P,Queens,11433,Queens,11435,1.9299999475479126
4506,57821,CX,E-Hail,Early Cancel,2022-04-01,18:00,18:00,,00:00,00:00,00:00,P,New York,10011,Queens,11413,0.0
4513,52301,S,E-Hail,Authorized,2022-04-01,14:30,14:30,ISA,14:51,14:51,15:16,P,Richmond,10304,Richmond,10306,4.099999904632568
4520,51949,S,Primary,Completed,2022-04-01,23:05,23:05,PTC,22:59,22:59,24:04,P,Queens,11102,Queens,11420,12.180000305175781
4531,56882,S,Broker,Authorized,2022-04-01,07:20,07:20,VBG,07:30,07:26,09:00,P,Queens,11433,Kings,11209,17.440000534057617
4538,17418,CX,E-Hail,Early Cancel,2022-04-01,14:00,14:00,,00:00,00:00,00:00,P,New York,10009,Bronx,10469,0.0
4553,46311,S,Primary,Completed,2022-04-01,10:00,10:00,MAG,10:01,09:59,10:45,P,Queens County,11414,Richmond County,10306,18.389999389648438
4558,4535,CX,E-Hail,Early Cancel,2022-04-01,22:00,21:06,,00:00,00:00,00:00,A,Kings,11221,Kings,11205,0.0
4582,29281,S,Broker,Authorized,2022-04-01,16:20,17:02,VBG,15:08,15:07,15:50,P,Queens,11415,Queens,11691,10.5600004196167
4588,31763,CX,E-Hail,Early Cancel,2022-04-01,12:15,11:22,,00:00,00:00,00:00,A,Queens,11385,Kings,11217,0.0
4598,4734,CX,E-Hail,Early Cancel,2022-04-01,14:30,15:23,,00:00,00:00,00:00,P,Nassau County,11581,Queens County,11432,0.0
4601,25186,S,E-Hail,Authorized,2022-04-01,07:00,05:58,ISA,06:35,06:34,07:18,A,Richmond,10309,Richmond,10301,12.300000190734863
4604,21462,S,Primary,Completed,2022-04-01,07:00,07:00,MAG,07:26,07:22,08:05,P,New York,10023,New York,10038,5.980000019073486
4607,15223,CX,E-Hail,Early Cancel,2022-04-01,05:49,04:20,,00:00,00:00,00:00,A,Kings County,11239,New York County,10016,0.0
4631,6272,S,E-Hail,Authorized,2022-04-01,14:40,14:05,ISA,13:57,13:56,14:05,A,Richmond,10302,Richmond,10314,1.0399999618530273
4634,51426,CX,E-Hail,Early Cancel,2022-04-01,10:50,08:46,,00:00,00:00,00:00,A,Richmond County,10301,New York County,10022,0.0
4640,46045,FA1,E-Hail,Customer Refusal,2022-04-01,07:45,08:35,,00:00,00:00,00:00,P,Kings,11212,New York,10019,0.0
4649,2683,FA1,E-Hail,Customer Refusal,2022-04-01,08:10,07:11,,00:00,00:00,00:00,A,Kings,11224,Kings,11223,0.0
4663,52319,S,Broker,Authorized,2022-04-01,15:00,15:00,VBH,15:14,15:11,15:56,P,Kings,11238,Queens,11417,6.010000228881836
4669,18596,FA1,E-Hail,Customer Refusal,2022-04-01,13:00,12:05,,00:00,00:00,00:00,P,Richmond,10306,Queens,11430,0.0
4676,13254,FA1,E-Hail,Customer Refusal,2022-04-01,09:15,09:35,,00:00,00:00,00:00,P,New York,10027,New York,10027,0.0
4680,54513,S,Primary,Completed,2022-04-01,08:00,08:00,MAG,08:30,08:29,09:54,P,Richmond,10301,Bronx,10457,28.829999923706055
4694,45781,FA1,E-Hail,Customer Refusal,2022-04-01,06:30,07:22,,00:00,00:00,00:00,P,Queens,11427,Queens,11433,0.0
4708,29173,S,Primary,Completed,2022-04-01,07:15,07:15,PTC,07:01,07:01,07:19,P,Queens,11357,Nassau,11021,4.989999771118164
4719,14152,S,Primary,Completed,2022-04-01,12:00,12:00,GVC,12:03,12:03,12:24,P,Bronx,10466,Bronx,10473,5.170000076293945
4722,16093,S,Primary,Completed,2022-04-01,07:00,07:00,ITA,07:03,07:00,08:06,P,Queens,11692,Queens,11101,18.270000457763672
4729,54366,FA1,E-Hail,Customer Refusal,2022-04-01,13:55,13:00,,00:00,00:00,00:00,P,Kings,11217,Kings,11226,0.0
4742,46045,S,Broker,Authorized,2022-04-01,16:35,16:56,VBG,17:27,17:25,18:47,P,New York,10019,Kings,11212,10.050000190734863
4756,27577,CX,E-Hail,Early Cancel,2022-04-01,16:30,16:30,,00:00,00:00,00:00,P,Richmond,10304,Bronx,10458,0.0
4766,25475,FA1,E-Hail,Customer Refusal,2022-04-01,12:00,12:30,,00:00,00:00,00:00,P,Kings,11215,Kings,11218,0.0
4779,4774,S,Primary,Completed,2022-04-01,10:15,10:14,MVP,10:09,10:07,11:13,P,Kings,11235,Richmond,10309,21.75
4783,49565,S,Broker,Authorized,2022-04-01,17:00,17:00,VBH,17:01,16:56,17:36,P,Bronx,10453,Bronx,10466,7.119999885559082
4790,35443,FA1,E-Hail,Customer Refusal,2022-04-01,12:45,11:50,,00:00,00:00,00:00,P,Kings,11215,Nassau,11581,0.0
4795,21668,S,Broker,Authorized,2022-04-01,06:15,06:15,VBG,06:17,06:12,07:01,P,Bronx,10475,New York,10025,12.510000228881836
3866,978,S,Primary,Completed,2022-04-01,08:00,08:00,MAG,08:02,08:01,08:58,P,Kings,11239,Kings,11230,6.130000114440918
3867,978,CX,E-Hail,Early Cancel,2022-04-01,14:30,14:30,,00:00,00:00,00:00,P,Kings,11230,Kings,11239,0.0
3880,54076,CX_L,E-Hail,Late Cancel,2022-04-01,04:30,04:30,,00:00,05:23,00:00,P,Queens,11375,Queens,11432,0.0
3881,54076,S,Broker,Authorized,2022-04-01,10:15,10:15,VBG,00:00,00:00,00:00,P,Queens,11432,Queens,11375,4.679999828338623
3884,46621,S,Primary,Completed,2022-04-01,07:00,05:32,MAG,05:31,05:21,06:21,A,Richmond County,10309,New York County,10038,23.110000610351562
3898,49588,S,Broker,Authorized,2022-04-01,06:30,06:30,VBG,06:57,06:56,07:09,P,Kings,11224,Kings,11220,7.440000057220459
3899,49588,S,Broker,Authorized,2022-04-01,16:44,16:44,VBG,16:42,16:41,17:09,P,Kings,11220,Kings,11224,7.440000057220459
3916,13435,S,Primary,Completed,2022-04-01,09:10,09:10,MAG,09:13,09:05,10:05,P,Richmond,10312,Richmond,10302,6.989999771118164
3917,13435,S,Primary,Completed,2022-04-01,14:00,14:00,MVP,14:14,14:14,14:48,P,Richmond,10302,Richmond,10312,6.989999771118164
3931,4836,S,Primary,Completed,2022-04-01,14:00,14:00,MVP,14:07,14:00,14:19,P,Richmond,10302,Richmond,10314,1.3600000143051147
3934,50431,S,Broker,Authorized,2022-04-01,07:30,07:30,VBH,00:00,07:35,08:04,P,Queens,11374,Queens,11433,4.53000020980835
3948,54353,S,Broker,Authorized,2022-04-01,15:30,15:30,VBG,16:05,15:51,17:15,P,New York,10037,Kings,11206,10.960000038146973
3949,5378,S,Broker,Authorized,2022-04-01,09:00,09:00,VBH,09:16,09:04,09:22,P,Kings,11214,Kings,11228,0.5099999904632568
3966,409,S,Primary,Completed,2022-04-01,14:00,14:00,PTC,13:27,13:27,13:59,P,Queens,11434,Queens,11412,2.430000066757202
3967,50571,S,E-Hail,Authorized,2022-04-01,09:00,09:00,ISA,08:50,08:49,08:55,P,Richmond,10310,Richmond,10310,0.6299999952316284
3981,31075,S,E-Hail,Authorized,2022-04-01,09:00,09:00,STA,00:00,00:00,09:23,P,Bronx,10475,Bronx,10461,2.6600000858306885
3984,47442,CX,E-Hail,Early Cancel,2022-04-01,11:20,11:20,,00:00,00:00,00:00,P,Queens,11426,Queens,11360,0.0
3998,36888,S,Broker,Authorized,2022-04-01,14:30,14:30,VBG,14:56,14:55,15:45,P,Kings,11203,Queens,11385,5.159999847412109
3999,4081,S,Primary,Completed,2022-04-01,08:30,08:30,MVP,08:37,00:00,09:15,P,New York,10009,New York,10024,4.829999923706055
4016,28947,S,Broker,Authorized,2022-04-01,21:55,21:55,VBG,00:00,00:00,00:00,P,Kings,11205,Kings,11233,3.369999885559082
4017,26264,S,Broker,Authorized,2022-04-01,06:00,06:00,VBH,06:20,06:17,07:01,P,Queens,11691,Queens,11362,12.9399995803833
4031,14246,S,Primary,Completed,2022-04-01,07:00,07:00,MVT,07:06,06:53,08:05,P,Kings,11225,Bronx,10472,16.450000762939453
4034,52910,CX,E-Hail,Early Cancel,2022-04-01,21:00,21:00,,00:00,00:00,00:00,P,Bronx,10456,Bronx,10462,0.0
4048,10744,S,Primary,Completed,2022-04-01,04:30,04:30,MAG,04:35,04:30,04:48,P,New York,10031,New York,10025,2.9600000381469727
4049,10744,S,Primary,Completed,2022-04-01,09:30,09:30,GVC,09:36,09:33,09:50,P,New York,10025,New York,10031,2.9600000381469727
4066,924,S,Primary,Completed,2022-04-01,18:15,17:04,GVC,17:14,17:09,17:46,A,Bronx,10461,Bronx,10455,5.650000095367432
4067,9394,S,Primary,Completed,2022-04-01,09:45,09:45,MAG,09:51,09:51,10:14,P,Kings,11229,Kings,11218,4.079999923706055
4081,18112,S,Primary,Completed,2022-04-01,13:45,13:45,MVT,13:57,13:55,14:15,P,Kings,11207,Kings,11233,2.309999942779541
4084,30338,S,Broker,Authorized,2022-04-01,08:00,08:00,VBH,07:42,07:38,08:11,P,Queens,11414,Queens,11691,7.420000076293945
4098,3335,S,Primary,Completed,2022-04-01,13:15,13:15,MVP,13:15,13:15,13:45,P,Queens,11042,Queens,11385,12.859999656677246
4099,54145,S,Broker,Authorized,2022-04-01,07:30,07:30,VBG,08:22,08:19,08:40,P,Kings,11212,Kings,11221,3.009999990463257
4116,1686,S,Primary,Completed,2022-04-01,08:30,08:30,MAG,08:36,08:21,08:58,P,Kings,11208,Kings,11236,3.990000009536743
4117,1686,S,Broker,Authorized,2022-04-01,14:45,14:45,VBG,00:00,14:50,15:57,P,Kings,11236,Kings,11208,3.990000009536743
4131,50413,S,Broker,Authorized,2022-04-01,08:15,08:15,VBG,08:12,00:00,08:28,P,New York,10029,New York,10034,6.329999923706055
4134,51151,CX,E-Hail,Early Cancel,2022-04-01,10:30,10:30,,00:00,00:00,00:00,P,Richmond,10305,Richmond,10301,0.0
4148,16433,S,Primary,Completed,2022-04-01,13:30,13:30,MAG,13:43,13:43,14:41,P,Kings,11217,Kings,11213,4.050000190734863
4149,8352,CX,E-Hail,Early Cancel,2022-04-01,08:30,08:30,,00:00,00:00,00:00,P,Bronx,10454,New York,10039,0.0
5195,45812,FA1,E-Hail,Customer Refusal,2022-04-01,07:00,06:25,,00:00,00:00,00:00,P,Queens,11691,Kings,11213,0.0
5212,47275,FA1,E-Hail,Customer Refusal,2022-04-01,09:30,10:03,,00:00,00:00,00:00,P,Kings,11205,Kings,11217,0.0
5213,40969,DELETED,Deleted,Fixed Route-Exclude,2022-04-01,23:00,00:00,,00:00,00:00,00:00,P,Bronx,10473,New York,10010,0.0
5227,40969,CX_L,E-Hail,Late Cancel,2022-04-01,23:15,23:14,,00:00,00:00,00:00,P,Bronx,10473,New York,10010,0.0
5239,55853,FA1,E-Hail,Customer Refusal,2022-04-01,11:15,12:06,,00:00,00:00,00:00,P,Queens,11415,Kings,11211,0.0
5240,12387,FA1,E-Hail,Customer Refusal,2022-04-01,07:00,06:05,,00:00,00:00,00:00,P,Kings,11212,Kings,11201,0.0
5245,26848,CX,E-Hail,Early Cancel,2022-04-01,09:00,09:52,,00:00,00:00,00:00,P,Bronx County,10454,New York County,10021,0.0
5257,55853,FA1,E-Hail,Customer Refusal,2022-04-01,11:25,12:06,,00:00,00:00,00:00,P,Queens,11415,Kings,11211,0.0
5259,11272,CX_L,E-Hail,Late Cancel,2022-04-01,07:30,07:45,,00:00,00:00,00:00,P,Bronx,10468,Kings,11212,0.0
5260,3319,TAXI,E-Hail,Authorized,2022-04-01,12:30,00:00,,00:00,00:00,00:00,P,Kings,11208,Kings,11207,0.0
5271,8257,S,Primary,Completed,2022-04-01,16:20,16:20,PTC,16:31,16:31,17:30,P,Bronx,10458,Queens,11423,16.170000076293945
5272,29209,CX,E-Hail,Early Cancel,2022-04-01,10:24,10:24,,00:00,00:00,00:00,P,Queens,11378,Queens,11378,0.0
5276,53675,FA1,E-Hail,Customer Refusal,2022-04-01,07:15,06:24,,00:00,00:00,00:00,P,New York,10022,New York,10038,0.0
5283,1198,FA1,E-Hail,Customer Refusal,2022-04-01,12:00,12:14,,00:00,00:00,00:00,P,Bronx,10471,Bronx,10463,0.0
5287,37301,FA1,E-Hail,Customer Refusal,2022-04-01,07:05,06:25,,00:00,00:00,00:00,P,Kings,11214,Kings,11201,0.0
5294,56951,FA1,E-Hail,Customer Refusal,2022-04-01,06:30,07:06,,00:00,00:00,00:00,P,New York,10025,New York,10011,0.0
5298,5703,CX,E-Hail,Early Cancel,2022-04-01,13:30,12:35,,00:00,00:00,00:00,P,Queens County,11372,Queens County,11433,0.0
5308,497,FA1,E-Hail,Customer Refusal,2022-04-01,07:30,08:00,,00:00,00:00,00:00,P,Queens,11423,Queens,11101,0.0
5310,13780,S,Broker,Authorized,2022-04-01,07:30,07:39,VBH,07:55,07:51,09:19,P,Kings,11232,Bronx,10460,21.06999969482422
5318,55993,S,Broker,Authorized,2022-04-01,12:30,12:30,VBI,12:31,12:27,12:44,P,Kings,11234,Kings,11229,1.309999942779541
5327,36370,TAXI,E-Hail,Authorized,2022-04-01,14:00,00:00,,00:00,00:00,00:00,P,Queens,11691,Queens,11691,0.0
5328,497,FA1,E-Hail,Customer Refusal,2022-04-01,16:31,15:36,,00:00,00:00,00:00,P,Queens,11101,Queens,11423,0.0
5330,10813,FA1,E-Hail,Customer Refusal,2022-04-01,09:30,09:47,,00:00,00:00,00:00,P,Kings,11225,Kings,11225,0.0
5341,497,FA1,E-Hail,Customer Refusal,2022-04-01,16:05,16:54,,00:00,00:00,00:00,P,Queens,11101,Queens,11423,0.0
5343,36370,FA1,E-Hail,Customer Refusal,2022-04-01,15:00,15:20,,00:00,00:00,00:00,P,Queens,11691,Queens,11691,0.0
5358,13544,CX,E-Hail,Early Cancel,2022-04-01,13:30,13:30,,00:00,00:00,00:00,P,Queens,11411,Queens,11354,0.0
5364,39465,FA1,E-Hail,Customer Refusal,2022-04-01,06:55,06:00,,00:00,00:00,00:00,P,Kings,11228,Kings,11226,0.0
5378,30093,S,Broker,Authorized,2022-04-01,11:00,10:59,VBG,11:15,11:13,11:36,P,Kings,11201,Kings,11225,3.369999885559082
5381,43240,S,Broker,Authorized,2022-04-01,18:00,18:18,VBG,18:36,18:32,19:28,P,New York,10027,Kings,11217,10.710000038146973
5383,53869,S,Broker,Authorized,2022-04-01,13:00,13:00,VBG,00:00,00:00,00:00,P,New York,10030,Kings,11233,12.40999984741211
5433,24191,CX,E-Hail,Early Cancel,2022-04-01,08:40,07:51,,00:00,00:00,00:00,P,Richmond,10308,Richmond,10314,0.0
5436,51448,FA1,E-Hail,Customer Refusal,2022-04-01,10:15,10:53,,00:00,00:00,00:00,P,New York,10010,New York,10022,0.0
5443,43268,FA1,E-Hail,Customer Refusal,2022-04-01,21:00,20:28,,00:00,00:00,00:00,P,Kings,11215,Richmond,10312,0.0
5445,10967,FA1,E-Hail,Customer Refusal,2022-04-01,12:55,12:00,,00:00,00:00,00:00,P,Kings,11208,Kings,11201,0.0
5450,51448,CX,E-Hail,Early Cancel,2022-04-01,12:25,12:25,,00:00,00:00,00:00,P,New York,10022,New York,10010,0.0
5462,43268,CX,E-Hail,Early Cancel,2022-04-01,20:55,21:30,,00:00,00:00,00:00,P,Kings,11215,Richmond,10312,0.0
5473,47816,S,Broker,Authorized,2022-04-01,18:31,18:30,VBH,19:15,19:08,19:57,P,New York,10028,Queens,11432,13.550000190734863
5477,20278,S,Broker,Authorized,2022-04-01,07:00,07:00,VBG,06:54,06:53,08:31,P,Queens,11412,New York,10028,15.989999771118164
4166,4683,S,Primary,Completed,2022-04-01,08:20,08:20,GVC,08:36,08:36,09:24,P,Bronx,10469,New York,10034,4.03000020980835
4167,4683,S,Primary,Completed,2022-04-01,14:30,14:30,GVC,14:44,14:43,15:19,P,New York,10034,Bronx,10469,4.03000020980835
4181,1320,S,Primary,Completed,2022-04-01,07:45,07:45,ITA,07:51,07:42,08:52,P,New York,10044,New York,10035,6.429999828338623
4184,35847,CX,E-Hail,Early Cancel,2022-04-01,13:00,13:00,,00:00,00:00,00:00,P,Bronx,10457,Bronx,10469,0.0
4198,20140,S,Primary,Completed,2022-04-01,05:30,05:30,MAG,05:36,05:22,06:19,P,Queens,11364,Kings,11201,14.9399995803833
4199,20140,S,Primary,Completed,2022-04-01,16:00,16:00,PTC,16:25,16:17,17:47,P,Kings,11201,Queens,11364,14.9399995803833
4216,36086,S,Primary,Completed,2022-04-01,08:30,07:54,MAG,08:39,08:37,08:48,A,Queens,11364,Queens,11364,0.3199999928474426
4217,36086,S,Primary,Completed,2022-04-01,14:00,14:00,MAG,14:42,00:00,14:51,P,Queens,11364,Queens,11364,0.3199999928474426
4231,33945,S,E-Hail,Authorized,2022-04-01,16:00,16:00,STA,00:00,21:41,00:00,P,Kings,11212,Kings,11239,3.940000057220459
4234,6160,S,Primary,Completed,2022-04-01,17:30,17:30,MVT,17:40,17:40,18:05,P,Kings,11226,Kings,11213,2.1700000762939453
4235,6160,NSCNS,Primary,Customer no-show,2022-04-01,21:30,21:30,MVT,21:50,00:00,21:50,P,Kings,11213,Kings,11226,2.1700000762939453
4248,32974,S,E-Hail,Authorized,2022-04-01,17:10,17:10,ARA,17:09,17:08,18:01,P,New York,10003,Kings,11235,12.270000457763672
4249,47531,S,Broker,Authorized,2022-04-01,07:00,07:00,VBG,07:08,07:01,00:00,P,New York,10009,New York,10011,5.349999904632568
4266,57967,CX_L,E-Hail,Late Cancel,2022-04-01,10:00,10:00,,10:22,10:16,10:35,P,Bronx,10461,Bronx,10455,0.0
4267,56734,S,E-Hail,Authorized,2022-04-01,17:00,17:00,STA,17:05,17:05,17:39,P,Bronx,10458,New York,10031,5.050000190734863
4281,56797,CX,E-Hail,Early Cancel,2022-04-01,07:00,07:00,,00:00,00:00,00:00,P,Richmond,10303,New York,10004,0.0
4284,56797,CX,E-Hail,Early Cancel,2022-04-01,15:30,15:30,,00:00,00:00,00:00,P,New York,10004,Richmond,10303,0.0
4285,11095,NSCNS,Broker,Customer no-show,2022-04-01,07:20,07:20,VBH,08:30,07:26,08:30,P,Queens,11433,New York,10128,14.899999618530273
4298,5016,S,Primary,Completed,2022-04-01,21:15,21:15,MVT,21:22,21:09,21:49,P,Kings,11213,Kings,11239,4.559999942779541
4299,56467,CX,E-Hail,Early Cancel,2022-04-01,05:00,05:00,,00:00,00:00,00:00,P,Bronx,10469,New York,10463,0.0
4316,55684,S,Broker,Authorized,2022-04-01,17:10,17:10,VBG,17:23,17:23,19:01,P,New York County,10001,Queens,11691,23.030000686645508
4317,36240,S,E-Hail,Authorized,2022-04-01,09:30,09:30,STA,09:17,09:13,09:22,P,Bronx,10461,Bronx,10461,0.5899999737739563
4334,22927,CX_L,E-Hail,Late Cancel,2022-04-01,15:00,13:54,,00:00,00:00,00:00,A,Queens,11373,Queens,11354,0.0
4335,49574,CX,E-Hail,Early Cancel,2022-04-01,08:40,08:40,,00:00,00:00,00:00,P,Queens,11104,Queens,11101,0.0
4348,54795,S,E-Hail,Authorized,2022-04-01,07:00,07:00,STA,07:03,07:03,07:24,P,Bronx,10469,Bronx,10457,4.110000133514404
4349,54795,S,E-Hail,Authorized,2022-04-01,14:30,14:30,STA,14:45,14:44,15:04,P,Bronx,10457,Bronx,10469,4.110000133514404
4352,48066,S,Broker,Authorized,2022-04-01,07:10,07:10,VBH,07:34,07:31,07:48,P,Kings,11210,Kings,11236,2.299999952316284
4366,2086,CX,E-Hail,Early Cancel,2022-04-01,13:00,13:00,,00:00,00:00,00:00,P,Kings,11204,Kings,11230,0.0
4367,30940,S,Primary,Completed,2022-04-01,16:00,16:00,MVP,16:09,16:06,18:05,P,Richmond,10304,Kings,11204,6.949999809265137
4384,47185,S,E-Hail,Authorized,2022-04-01,28:00,28:00,STA,00:00,00:00,00:00,P,Kings,11209,New York,10019,12.470000267028809
4385,53609,S,Broker,Authorized,2022-04-01,13:45,13:45,VBG,13:49,13:47,14:20,P,Kings,11226,Kings,11235,4.329999923706055
4398,35587,S,Broker,Authorized,2022-04-01,14:30,14:30,VBG,14:37,14:26,16:18,P,New York,10016,Queens,11422,19.56999969482422
4399,51872,S,Broker,Authorized,2022-04-01,08:30,08:30,VBH,09:32,09:21,10:07,P,Kings,11235,Queens County,11374,14.010000228881836
4402,36754,CX,E-Hail,Early Cancel,2022-04-01,17:00,17:00,,00:00,00:00,00:00,P,New York,10128,Bronx,10462,0.0
4416,57396,S,Broker,Authorized,2022-04-01,15:15,15:15,VBG,00:00,15:19,15:59,P,Queens,11368,Queens,11415,4.170000076293945
4417,274,S,Primary,Completed,2022-04-01,08:30,08:30,GVC,08:55,08:53,09:31,P,Bronx,10456,Queens,11364,13.359999656677246
4434,47567,CX,E-Hail,Early Cancel,2022-04-01,15:07,15:07,,00:00,00:00,00:00,P,Richmond,10305,Richmond,10301,0.0
4806,40518,S,Broker,Authorized,2022-04-01,05:50,05:50,VBH,05:52,05:29,00:00,P,Bronx,10466,New York,10027,10.75
4811,51951,S,Broker,Authorized,2022-04-01,10:50,10:10,VBG,10:11,10:08,10:45,A,Kings,11226,Kings,11230,2.0899999141693115
4817,35443,FA1,E-Hail,Customer Refusal,2022-04-01,12:45,13:30,,00:00,00:00,00:00,P,Kings,11215,Nassau,11581,0.0
4824,45752,S,Primary,Completed,2022-04-01,14:50,14:50,MVP,15:05,15:05,17:06,P,Queens,11385,Richmond,10303,21.950000762939453
4826,24562,S,Primary,Completed,2022-04-01,06:00,06:07,PTC,05:57,05:57,06:36,P,Queens,11419,Queens,11434,4.449999809265137
4831,40518,FA1,E-Hail,Customer Refusal,2022-04-01,16:00,16:40,,00:00,00:00,00:00,P,New York,10027,Bronx,10475,0.0
4834,22219,S,E-Hail,Authorized,2022-04-01,12:00,12:00,ICP,12:04,12:04,12:14,P,Queens,11374,Queens,11374,0.38999998569488525
4841,28321,FA1,E-Hail,Customer Refusal,2022-04-01,06:45,07:12,,00:00,00:00,00:00,P,Queens,11377,Queens,11101,0.0
4851,10889,FA1,E-Hail,Customer Refusal,2022-04-01,08:30,07:37,,00:00,00:00,00:00,P,Richmond,10304,Richmond,10301,0.0
4858,40518,FA1,E-Hail,Customer Refusal,2022-04-01,15:45,16:33,,00:00,00:00,00:00,P,New York,10027,Bronx,10475,0.0
4867,28321,S,Broker,Authorized,2022-04-01,16:00,16:00,VBG,16:14,16:06,16:31,P,Queens,11101,Queens,11377,1.7000000476837158
4871,45986,S,Broker,Authorized,2022-04-01,05:45,05:45,VBG,05:48,05:39,06:21,P,New York,10028,Kings,11213,8.609999656677246
4874,26191,FA1,E-Hail,Customer Refusal,2022-04-01,16:00,15:16,,00:00,00:00,00:00,P,New York,10002,Queens,11418,0.0
4885,25467,FA1,E-Hail,Customer Refusal,2022-04-01,07:00,07:48,,00:00,00:00,00:00,P,Kings,11212,New York,10002,0.0
4896,43625,CX,E-Hail,Early Cancel,2022-04-01,17:00,17:14,,00:00,00:00,00:00,P,Queens,11432,Queens,11434,0.0
4898,38040,FA1,E-Hail,Customer Refusal,2022-04-01,08:00,08:33,,00:00,00:00,00:00,P,Richmond,10302,Richmond,10305,0.0
4905,52062,CX,E-Hail,Early Cancel,2022-04-01,10:00,10:40,,00:00,00:00,00:00,P,Kings,11203,Kings,11212,0.0
4911,9711,S,Broker,Authorized,2022-04-01,15:45,15:45,VBG,16:19,16:18,17:15,P,New York,10004,Kings,11234,9.680000305175781
4914,38137,FA1,E-Hail,Customer Refusal,2022-04-01,06:20,06:39,,00:00,00:00,00:00,P,New York,10029,Bronx,10451,0.0
4918,43222,CX,E-Hail,Early Cancel,2022-04-01,09:30,09:30,,00:00,00:00,00:00,P,New York,10010,Bronx,10452,0.0
4942,43075,S,Broker,Authorized,2022-04-01,11:30,11:32,VBG,11:58,11:55,12:37,P,Kings,11249,New York,10016,3.380000114440918
4946,24638,S,Primary,Completed,2022-04-01,12:15,12:15,PTC,12:11,11:59,13:46,P,New York,10017,Queens,11691,21.899999618530273
4954,1206,CX,E-Hail,Early Cancel,2022-04-01,16:00,16:00,,00:00,00:00,00:00,P,Queens,11430,Kings,11217,0.0
4958,15809,FA1,E-Hail,Customer Refusal,2022-04-01,09:00,09:47,,00:00,00:00,00:00,P,Kings,11216,New York,10021,0.0
4963,15439,S,Broker,Authorized,2022-04-01,15:30,15:30,VBG,15:42,15:38,16:03,P,New York,10039,Bronx,10473,3.569999933242798
4967,15809,S,Broker,Authorized,2022-04-01,09:00,08:59,VBG,00:00,00:00,00:00,P,Kings,11216,New York,10021,7.0
4980,23975,CX,E-Hail,Early Cancel,2022-04-01,21:30,21:30,,00:00,00:00,00:00,P,New York,10010,Queens,11434,0.0
4991,47828,CX,E-Hail,Early Cancel,2022-04-01,09:50,09:49,,00:00,00:00,00:00,P,Queens,11435,Bronx,10453,0.0
4995,30392,FA1,E-Hail,Customer Refusal,2022-04-01,04:27,05:08,,00:00,00:00,00:00,P,Queens,11434,New York,10029,0.0
4999,54161,FA1,E-Hail,Customer Refusal,2022-04-01,09:00,09:41,,00:00,00:00,00:00,P,Kings,11225,Kings,11238,0.0
5010,54161,FA1,E-Hail,Customer Refusal,2022-04-01,09:00,08:13,,00:00,00:00,00:00,P,Kings,11225,Kings,11238,0.0
5017,54161,CX,E-Hail,Early Cancel,2022-04-01,09:15,09:14,,00:00,00:00,00:00,P,Kings,11225,Kings,11238,0.0
5026,47748,CX,E-Hail,Early Cancel,2022-04-01,18:21,18:30,,00:00,00:00,00:00,P,Queens,11364,Queens,11434,0.0
5031,46054,S,Broker,Authorized,2022-04-01,05:45,05:45,VBG,05:48,05:46,06:35,P,Kings,11203,New York,10036,9.460000038146973
5039,47748,CX,E-Hail,Early Cancel,2022-04-01,18:15,17:25,,00:00,00:00,00:00,P,Queens,11364,Queens,11434,0.0
5042,46054,S,Broker,Authorized,2022-04-01,14:30,14:30,VBG,14:33,14:30,15:45,P,New York,10036,Kings,11203,9.460000038146973
5046,47748,CX,E-Hail,Early Cancel,2022-04-01,18:15,18:30,,00:00,00:00,00:00,P,Queens,11364,Queens,11434,0.0
5051,40369,S,Broker,Authorized,2022-04-01,05:30,05:30,VBG,05:26,05:22,05:51,P,Bronx,10467,New York,10028,10.619999885559082
2997,53237,CX,E-Hail,Early Cancel,2022-04-01,08:30,07:03,,00:00,00:00,00:00,A,New York,10010,Queens County,11373,0.0
